,lon,lat,alt,L,B,MLT,losscone1,losscone2,pitch,SAA,att,counts
2004-02-28 22:35:06.100,21.65,-33.02,463.643,1.927,0.228,23.125,71.533,71.533,90.966,1,1,2496.0
2004-03-23 19:10:22.200,23.013,-34.735,520.24,2.012,0.225,19.988,70.216,70.216,92.49,1,0,2496.0
2004-07-27 07:40:14.260,-68.317,-36.635,538.025,1.362,0.207,2.95,64.721,64.721,87.204,1,0,3648.0
2004-07-27 07:40:26.980,-68.188,-37.421,538.204,1.378,0.209,2.96,64.687,64.687,86.805,1,0,3136.0
2004-07-27 07:40:33.880,-68.117,-37.846,538.298,1.387,0.21,2.965,64.669,64.669,86.892,1,0,3264.0
2004-07-27 07:40:42.860,-68.022,-38.4,538.417,1.399,0.211,2.972,64.643,64.643,86.708,1,0,2112.0
2004-07-27 07:40:43.460,-68.016,-38.437,538.425,1.4,0.211,2.973,64.642,64.642,86.637,1,0,2496.0
2004-07-27 07:40:44.980,-68.0,-38.531,538.445,1.402,0.211,2.974,64.637,64.637,86.457,1,0,2112.0
2004-07-27 07:40:48.220,-67.965,-38.731,538.486,1.406,0.212,2.977,64.628,64.628,86.397,1,0,2112.0
2004-07-27 07:40:53.220,-67.911,-39.039,538.549,1.413,0.212,2.981,64.613,64.613,86.357,1,0,1888.0
2004-07-28 00:57:41.160,30.875,-36.952,537.491,2.144,0.236,2.346,68.822,68.822,80.262,1,1,140.0
2004-07-28 00:57:41.440,30.877,-36.97,537.494,2.145,0.236,2.345,68.82,68.82,80.262,1,1,164.0
2004-07-28 00:58:38.260,31.492,-40.475,538.108,2.348,0.241,2.281,68.288,68.288,74.691,1,1,4224.0
2004-07-30 23:41:23.960,43.736,-36.9,534.591,2.164,0.268,1.916,66.604,66.604,75.748,1,1,252.0
2004-07-31 23:15:49.700,47.957,-36.447,533.338,2.144,0.28,1.777,66.009,66.009,75.942,0,1,1696.0
2004-07-31 23:15:50.300,47.963,-36.484,533.34,2.147,0.28,1.776,66.007,66.007,75.906,0,1,1760.0
2004-07-31 23:15:50.600,47.966,-36.502,533.34,2.148,0.281,1.776,66.006,66.006,75.879,0,1,1888.0
2004-08-03 23:34:11.020,37.758,-39.576,528.115,2.317,0.255,1.327,67.578,67.578,78.039,1,1,3776.0
2004-08-09 08:31:16.540,-101.921,-56.626,511.731,2.19,0.347,2.478,63.602,63.602,51.883,0,1,204.0
2004-08-09 08:31:16.820,-101.914,-56.643,511.724,2.191,0.347,2.479,63.603,63.603,51.862,0,1,228.0
2004-08-12 22:53:01.140,29.262,-40.004,508.077,2.302,0.238,0.099,69.478,69.478,92.45,1,4,2112.0
2004-08-12 22:53:02.400,29.276,-40.083,508.053,2.307,0.238,0.098,69.466,69.466,92.482,1,4,2240.0
2004-08-13 22:25:37.200,32.477,-33.174,507.736,1.94,0.239,0.069,69.496,69.496,92.179,1,4,1120.0
2004-08-13 22:25:37.640,32.481,-33.201,507.727,1.941,0.239,0.069,69.495,69.495,92.194,1,4,1120.0
2004-08-13 22:25:38.060,32.485,-33.228,507.72,1.943,0.239,0.068,69.494,69.494,92.208,1,4,1120.0
2004-08-13 22:25:38.260,32.487,-33.24,507.716,1.943,0.239,0.068,69.494,69.494,92.214,1,4,816.0
2004-08-15 05:57:05.220,-76.821,-54.442,497.182,1.918,0.285,1.087,64.317,64.317,68.66,0,1,1056.0
2004-08-17 22:17:56.780,26.496,-35.561,496.602,2.057,0.231,23.488,70.534,70.534,100.746,1,1,3520.0
2004-08-17 22:17:58.440,26.512,-35.665,496.567,2.062,0.231,23.486,70.53,70.53,100.784,1,1,4480.0
2004-08-30 04:15:07.200,-80.995,-58.099,466.46,2.13,0.315,23.364,65.102,65.102,105.112,0,1,1056.0
2004-08-30 04:15:07.460,-80.987,-58.115,466.461,2.131,0.315,23.364,65.102,65.102,105.125,0,1,1056.0
2004-09-16 05:10:03.000,30.374,-32.54,514.605,1.912,0.235,6.679,69.617,69.617,86.676,1,0,376.0
2004-09-16 05:10:03.460,30.378,-32.512,514.612,1.911,0.235,6.68,69.616,69.616,86.716,1,0,488.0
2004-09-16 09:48:23.280,-44.032,-49.217,510.461,1.882,0.227,6.463,66.47,66.47,78.659,1,0,1696.0
2004-09-16 09:48:24.460,-44.012,-49.144,510.485,1.88,0.227,6.464,66.482,66.482,78.76,1,0,2016.0
2004-09-16 09:48:24.640,-44.009,-49.133,510.488,1.879,0.227,6.465,66.484,66.484,78.775,1,0,1888.0
2004-09-18 05:54:39.460,16.47,-24.545,520.18,1.612,0.227,6.712,68.099,68.099,89.007,1,0,328.0
2004-09-20 05:01:37.260,24.785,-28.919,522.847,1.768,0.228,6.296,69.432,69.432,89.942,1,0,592.0
2004-09-25 04:24:41.020,22.356,-34.694,530.024,2.015,0.223,5.387,70.032,70.032,90.433,1,0,2016.0
2004-09-25 04:24:41.260,22.358,-34.68,530.023,2.014,0.223,5.388,70.031,70.031,90.452,1,0,2240.0
2004-09-25 04:24:41.720,22.362,-34.651,530.023,2.013,0.223,5.389,70.029,70.029,90.489,1,0,2368.0
2004-09-25 04:24:48.440,22.424,-34.235,530.007,1.994,0.223,5.407,70.003,70.003,90.197,1,0,2624.0
2004-09-25 04:25:08.260,22.602,-33.007,529.953,1.94,0.224,5.459,69.897,69.897,89.918,1,0,3648.0
2004-11-08 01:00:50.400,-16.21,-19.111,455.709,1.373,0.218,23.578,67.831,67.831,99.432,1,1,1504.0
2004-11-08 05:32:23.960,-96.884,-60.928,498.899,2.475,0.356,0.386,64.036,64.036,144.024,0,0,106.0
2004-11-08 05:32:28.940,-96.713,-60.626,498.567,2.446,0.354,0.388,64.041,64.041,143.504,0,0,156.0
2004-11-08 07:07:38.740,-118.708,-57.227,494.663,2.467,0.39,0.931,64.26,64.26,143.329,0,0,2752.0
2004-11-08 07:07:42.820,-118.597,-56.977,494.384,2.44,0.389,0.929,64.261,64.261,142.912,0,0,2240.0
2004-11-08 07:07:46.760,-118.492,-56.735,494.116,2.419,0.387,0.928,64.263,64.263,142.508,0,0,1824.0
2004-11-08 07:07:47.100,-118.483,-56.714,494.093,2.417,0.387,0.928,64.263,64.263,142.474,0,0,2496.0
2004-11-08 07:07:47.460,-118.473,-56.692,494.068,2.415,0.387,0.927,64.263,64.263,142.437,0,0,1440.0
2004-11-08 07:07:51.800,-118.359,-56.425,493.772,2.392,0.386,0.926,64.265,64.265,141.991,0,0,1248.0
2004-11-08 07:07:52.120,-118.351,-56.406,493.75,2.39,0.386,0.926,64.265,64.265,141.958,0,0,1056.0
2004-11-08 11:54:10.640,174.562,-42.969,478.248,2.493,0.457,0.907,65.471,76.307,129.854,0,1,312.0
2004-11-08 13:29:25.280,151.603,-39.163,473.974,2.49,0.478,0.52,65.466,78.163,127.75,0,1,328.0
2004-11-08 13:29:26.180,151.613,-39.106,473.914,2.483,0.478,0.52,65.465,78.162,127.647,0,1,456.0
2004-11-08 13:29:26.720,151.619,-39.073,473.878,2.479,0.478,0.52,65.464,78.163,127.585,0,1,656.0
2004-11-08 13:29:27.160,151.624,-39.045,473.848,2.476,0.478,0.52,65.464,78.163,127.534,0,1,880.0
2004-11-08 13:29:28.680,151.641,-38.949,473.746,2.465,0.477,0.52,65.463,78.165,127.359,0,1,1120.0
2004-11-08 13:29:28.800,151.642,-38.942,473.738,2.464,0.477,0.52,65.463,78.165,127.345,0,1,1504.0
2004-11-08 13:29:29.280,151.648,-38.912,473.706,2.461,0.477,0.52,65.462,78.165,127.29,0,1,1696.0
2004-11-08 13:29:29.340,151.648,-38.908,473.702,2.46,0.477,0.52,65.462,78.165,127.283,0,1,2016.0
2004-11-08 13:29:29.780,151.653,-38.88,473.673,2.457,0.477,0.52,65.462,78.166,127.233,0,1,1504.0
2004-11-08 13:29:29.980,151.655,-38.868,473.659,2.456,0.477,0.52,65.462,78.166,127.21,0,1,2016.0
2004-11-08 13:29:30.000,151.656,-38.866,473.658,2.455,0.477,0.52,65.462,78.166,127.208,0,1,2112.0
2004-11-08 13:29:30.480,151.661,-38.836,473.626,2.452,0.477,0.52,65.461,78.166,127.152,0,1,1440.0
2004-11-08 13:29:30.720,151.664,-38.821,473.61,2.45,0.477,0.52,65.461,78.167,127.125,0,1,1440.0
2004-11-08 13:29:31.260,151.67,-38.787,473.574,2.446,0.477,0.52,65.461,78.167,127.063,0,1,392.0
2004-11-08 13:29:31.780,151.676,-38.755,473.539,2.442,0.477,0.52,65.46,78.168,127.003,0,1,472.0
2004-11-08 13:29:32.460,151.683,-38.712,473.493,2.438,0.476,0.52,65.46,78.166,126.925,0,1,720.0
2004-11-08 13:29:32.780,151.687,-38.692,473.472,2.436,0.476,0.52,65.459,78.165,126.888,0,1,528.0
2004-11-08 13:29:34.100,151.701,-38.609,473.384,2.429,0.476,0.52,65.458,78.16,126.736,0,1,392.0
2004-11-08 13:29:34.600,151.707,-38.577,473.35,2.426,0.476,0.52,65.457,78.158,126.678,0,1,264.0
2004-11-08 15:04:08.680,128.226,-37.312,471.888,2.498,0.488,0.034,65.483,68.943,124.584,0,1,2752.0
2004-11-08 15:04:09.120,128.231,-37.285,471.859,2.495,0.487,0.035,65.483,68.937,124.532,0,1,2496.0
2004-11-08 15:04:09.620,128.236,-37.253,471.826,2.491,0.487,0.035,65.482,68.931,124.473,0,1,2368.0
2004-11-08 15:04:10.340,128.244,-37.208,471.778,2.486,0.487,0.036,65.482,68.921,124.387,0,1,2752.0
2004-11-08 15:04:10.920,128.25,-37.171,471.74,2.481,0.487,0.036,65.482,68.914,124.318,0,1,2880.0
2004-11-08 15:04:11.260,128.253,-37.15,471.717,2.479,0.487,0.036,65.482,68.909,124.278,0,1,3008.0
2004-11-08 15:04:11.640,128.257,-37.126,471.692,2.476,0.487,0.037,65.482,68.904,124.233,0,1,2752.0
2004-11-08 15:04:13.280,128.274,-37.023,471.584,2.463,0.487,0.038,65.481,68.883,124.038,0,1,2368.0
2004-11-08 15:04:14.040,128.282,-36.975,471.533,2.457,0.486,0.039,65.481,68.873,123.948,0,1,2880.0
2004-11-08 15:04:14.640,128.289,-36.937,471.494,2.454,0.486,0.039,65.48,68.865,123.877,0,1,2752.0
2004-11-08 15:04:15.860,128.301,-36.861,471.414,2.447,0.486,0.04,65.48,68.847,123.732,0,1,2624.0
2004-11-08 15:04:16.920,128.312,-36.794,471.344,2.44,0.486,0.041,65.479,68.831,123.606,0,1,2624.0
2004-11-08 15:04:18.860,128.332,-36.672,471.216,2.429,0.485,0.043,65.478,68.802,123.375,0,1,2496.0
2004-11-08 15:04:19.480,128.339,-36.633,471.175,2.426,0.485,0.043,65.478,68.793,123.301,0,1,2496.0
2004-11-08 15:04:21.240,128.357,-36.522,471.059,2.413,0.485,0.045,65.477,68.768,123.091,0,1,2624.0
2004-11-08 15:04:21.640,128.361,-36.497,471.033,2.411,0.485,0.045,65.477,68.763,123.044,0,1,4736.0
2004-11-08 15:04:22.620,128.371,-36.435,470.969,2.403,0.484,0.046,65.476,68.749,122.927,0,1,2880.0
2004-11-08 15:04:23.020,128.375,-36.41,470.942,2.401,0.484,0.046,65.476,68.744,122.879,0,1,3008.0
2004-11-08 15:04:24.140,128.386,-36.34,470.868,2.392,0.484,0.047,65.475,68.729,122.745,0,1,3136.0
2004-11-08 15:04:25.640,128.401,-36.245,470.77,2.381,0.484,0.048,65.474,68.708,122.566,0,1,2880.0
2004-11-08 15:04:26.200,128.407,-36.21,470.733,2.377,0.484,0.049,65.474,68.701,122.499,0,1,2880.0
2004-11-08 15:04:26.700,128.412,-36.178,470.7,2.374,0.484,0.049,65.473,68.694,122.439,0,1,2880.0
2004-11-08 15:04:29.720,128.442,-35.988,470.502,2.352,0.483,0.052,65.471,68.655,122.078,0,1,2624.0
2004-11-08 15:04:30.140,128.446,-35.962,470.475,2.349,0.483,0.052,65.471,68.649,122.028,0,1,2496.0
2004-11-08 15:04:30.840,128.453,-35.918,470.429,2.344,0.483,0.052,65.471,68.64,121.945,0,1,2368.0
2004-11-08 15:04:31.160,128.457,-35.898,470.408,2.342,0.483,0.053,65.47,68.636,121.906,0,1,2240.0
2004-11-08 15:04:31.700,128.462,-35.864,470.373,2.338,0.482,0.053,65.47,68.629,121.842,0,1,2112.0
2004-11-08 15:04:32.180,128.467,-35.833,470.341,2.335,0.482,0.053,65.47,68.623,121.784,0,1,2496.0
2004-11-08 15:04:33.600,128.481,-35.744,470.248,2.325,0.482,0.055,65.469,68.605,121.614,0,1,1696.0
2004-11-08 15:04:33.980,128.484,-35.72,470.224,2.323,0.482,0.055,65.468,68.601,121.568,0,1,1632.0
2004-11-08 15:04:34.800,128.493,-35.668,470.17,2.317,0.482,0.056,65.468,68.591,121.469,0,1,1440.0
2004-11-08 15:04:35.240,128.497,-35.641,470.141,2.314,0.482,0.056,65.467,68.585,121.416,0,1,1312.0
2004-11-08 17:02:07.240,116.224,53.042,451.668,2.245,0.477,1.043,65.812,65.812,101.208,0,1,1824.0
2004-11-08 18:36:41.600,92.984,54.31,452.569,2.446,0.48,0.994,66.027,68.011,104.861,0,1,2368.0
2004-11-08 18:36:42.000,92.994,54.334,452.584,2.448,0.48,0.994,66.028,68.007,104.873,0,1,2112.0
2004-11-08 18:36:44.640,93.055,54.499,452.689,2.462,0.48,1.0,66.035,67.981,104.954,0,1,1440.0
2004-11-08 18:36:45.180,93.068,54.533,452.71,2.465,0.481,1.002,66.036,67.975,104.969,0,1,1248.0
2004-11-08 18:36:49.620,93.174,54.81,452.886,2.497,0.481,1.012,66.047,67.911,105.077,0,1,1440.0
2004-11-08 18:36:49.900,93.18,54.827,452.897,2.499,0.481,1.012,66.048,67.907,105.084,0,1,1696.0
2004-11-08 20:10:46.560,69.078,53.741,452.288,2.463,0.455,0.897,66.612,73.677,103.297,0,1,624.0
2004-11-09 09:28:14.100,44.115,-40.165,533.16,2.384,0.274,11.995,66.38,66.38,89.474,0,0,280.0
2004-11-09 22:30:36.980,15.303,-30.55,462.438,1.816,0.225,23.041,71.002,71.002,65.111,1,3,3392.0
2004-11-09 23:37:32.180,-168.259,-44.552,532.939,2.325,0.424,13.513,63.808,68.742,76.74,0,3,1504.0
2004-11-09 23:37:32.220,-168.258,-44.554,532.94,2.325,0.424,13.513,63.808,68.741,76.735,0,3,1568.0
2004-11-09 23:37:32.460,-168.255,-44.569,532.941,2.326,0.424,13.514,63.808,68.738,76.709,0,3,1504.0
2004-11-12 21:52:02.580,-167.32,52.364,506.877,2.492,0.399,10.151,65.278,65.278,40.022,0,0,1952.0
2004-11-12 21:52:02.620,-167.319,52.361,506.878,2.492,0.399,10.151,65.278,65.278,40.026,0,0,1952.0
2004-11-12 21:52:10.720,-167.156,51.862,507.093,2.444,0.397,10.175,65.246,65.246,40.844,0,0,4992.0
2004-11-12 21:52:15.240,-167.066,51.584,507.212,2.42,0.395,10.188,65.228,65.228,41.311,0,0,4224.0
2004-11-13 01:24:56.980,156.882,-38.84,528.531,2.4,0.458,12.542,63.831,76.076,97.48,0,0,7296.0
2004-11-13 01:24:57.060,156.883,-38.845,528.532,2.401,0.458,12.542,63.831,76.077,97.481,0,0,7552.0
2004-11-13 01:24:57.380,156.887,-38.865,528.532,2.402,0.459,12.543,63.832,76.079,97.482,0,0,8064.0
2004-11-13 01:25:00.640,156.922,-39.067,528.536,2.42,0.459,12.551,63.843,76.095,97.505,0,0,7808.0
2004-11-13 01:25:03.120,156.949,-39.22,528.538,2.437,0.46,12.558,63.851,76.095,97.533,0,0,8064.0
2004-11-13 01:25:06.840,156.99,-39.45,528.541,2.463,0.461,12.567,63.862,76.098,97.591,0,0,8448.0
2004-11-13 01:25:06.900,156.991,-39.454,528.541,2.463,0.461,12.567,63.863,76.099,97.593,0,0,8448.0
2004-11-13 05:18:44.940,-83.298,32.648,445.29,2.1,0.405,0.257,65.666,90.0,77.653,0,1,752.0
2004-11-13 05:18:45.040,-83.297,32.654,445.293,2.1,0.405,0.257,65.666,90.0,77.665,0,1,912.0
2004-11-13 10:04:22.460,-152.439,43.755,452.072,1.994,0.385,23.889,66.334,66.334,94.486,0,4,2624.0
2004-11-13 11:39:14.160,-175.582,46.156,453.807,1.895,0.376,0.003,66.665,66.665,91.446,0,4,720.0
2004-11-14 06:26:23.620,-102.161,33.831,447.21,2.023,0.409,23.854,65.679,70.798,75.623,0,1,592.0
2004-11-14 06:26:26.440,-102.135,34.01,447.309,2.035,0.41,23.855,65.687,70.772,75.963,0,1,1248.0
2004-11-14 06:26:26.940,-102.13,34.041,447.326,2.038,0.41,23.855,65.688,70.768,76.022,0,1,1696.0
2004-11-14 06:26:27.420,-102.125,34.072,447.343,2.04,0.41,23.855,65.69,70.765,76.079,0,1,1760.0
2004-11-14 06:26:28.100,-102.119,34.115,447.367,2.044,0.41,23.855,65.692,70.76,76.16,0,1,1696.0
2004-12-09 07:01:04.460,15.034,-26.961,472.125,1.69,0.228,7.898,69.868,69.868,87.871,1,0,6016.0
2004-12-09 07:01:04.660,15.036,-26.973,472.121,1.69,0.228,7.898,69.872,69.872,87.885,1,0,6272.0
2004-12-09 07:01:05.340,15.041,-27.016,472.109,1.692,0.228,7.898,69.883,69.883,87.925,1,0,6016.0
2004-12-09 07:01:05.520,15.042,-27.027,472.106,1.692,0.228,7.898,69.886,69.886,87.933,1,0,6272.0
2004-12-09 07:01:05.840,15.045,-27.048,472.1,1.693,0.228,7.897,69.892,69.892,87.948,1,0,6272.0
2004-12-09 07:01:06.320,15.048,-27.078,472.092,1.694,0.228,7.897,69.9,69.9,87.97,1,0,6528.0
2004-12-11 12:31:11.220,-64.583,-54.513,464.293,1.937,0.269,8.59,65.817,65.817,88.444,0,0,2240.0
2004-12-12 05:42:04.380,30.069,-34.411,464.382,1.996,0.238,7.252,70.96,70.96,87.978,1,0,3648.0
2004-12-12 05:42:04.620,30.072,-34.426,464.38,1.996,0.238,7.251,70.959,70.959,87.96,1,0,3520.0
2004-12-12 05:42:05.720,30.082,-34.495,464.371,2.0,0.238,7.25,70.957,70.957,87.877,1,0,3392.0
2004-12-12 17:11:30.200,26.218,-29.173,472.399,1.766,0.233,18.503,70.716,70.716,86.573,1,0,3008.0
2004-12-13 16:44:07.600,30.734,-30.481,474.259,1.814,0.238,18.324,70.511,70.511,87.177,1,0,2016.0
2004-12-13 16:44:07.980,30.738,-30.457,474.265,1.813,0.238,18.324,70.509,70.509,87.216,1,0,2112.0
2004-12-13 16:44:08.200,30.739,-30.443,474.269,1.813,0.238,18.325,70.507,70.507,87.238,1,0,1824.0
2004-12-17 05:00:18.240,29.381,-31.364,456.08,1.851,0.237,6.485,71.193,71.193,87.992,1,0,976.0
2004-12-17 05:00:18.980,29.388,-31.411,456.079,1.853,0.237,6.485,71.196,71.196,88.049,1,0,1312.0
2004-12-17 05:00:19.160,29.389,-31.422,456.079,1.853,0.237,6.484,71.196,71.196,88.038,1,0,2112.0
2004-12-17 05:00:19.340,29.391,-31.434,456.079,1.854,0.237,6.484,71.197,71.197,88.023,1,0,1696.0
2004-12-17 05:00:19.540,29.393,-31.446,456.079,1.854,0.237,6.484,71.197,71.197,88.007,1,0,1696.0
2004-12-17 05:00:19.720,29.394,-31.458,456.078,1.855,0.237,6.484,71.198,71.198,87.993,1,0,1440.0
2004-12-17 05:00:19.920,29.396,-31.471,456.078,1.855,0.237,6.484,71.198,71.198,87.976,1,0,1376.0
2004-12-17 05:00:23.740,29.429,-31.712,456.075,1.865,0.237,6.48,71.21,71.21,87.666,1,0,1312.0
2004-12-17 05:01:43.020,30.182,-36.727,456.185,2.111,0.24,6.403,71.055,71.055,87.246,1,0,312.0
2004-12-27 21:30:26.820,-67.111,-8.57,512.782,1.155,0.206,16.927,57.067,73.382,137.815,1,0,8448.0
2005-01-24 23:54:36.980,25.663,-38.906,501.977,2.226,0.231,0.38,70.282,70.282,85.327,1,1,6528.0
2005-01-25 23:25:01.960,29.215,-30.862,495.156,1.834,0.234,0.358,70.154,70.154,83.949,1,1,2240.0
2005-01-25 23:25:02.340,29.218,-30.886,495.183,1.835,0.234,0.358,70.155,70.155,84.017,1,1,2496.0
2005-01-25 23:26:03.060,29.759,-34.681,499.425,2.012,0.235,0.302,70.081,70.081,85.491,1,1,1312.0
2005-01-25 23:26:03.320,29.761,-34.697,499.443,2.013,0.235,0.302,70.08,70.08,85.466,1,1,1440.0
2005-01-28 23:35:43.360,19.504,-27.301,498.239,1.703,0.227,23.983,69.565,69.565,90.598,1,1,1376.0
2005-02-03 22:25:57.940,25.169,-31.321,514.812,1.862,0.228,23.13,69.991,69.991,109.598,1,1,6784.0
2005-02-04 21:59:31.240,30.592,-35.453,520.065,2.054,0.235,22.934,69.404,69.404,114.98,1,1,656.0
2005-02-04 21:59:31.480,30.594,-35.468,520.078,2.055,0.235,22.934,69.403,69.403,114.997,1,1,720.0
2005-02-04 21:59:32.160,30.601,-35.51,520.115,2.057,0.235,22.933,69.398,69.398,115.043,1,1,816.0
2005-02-04 21:59:32.840,30.607,-35.552,520.153,2.059,0.235,22.933,69.394,69.394,115.088,1,1,624.0
2005-02-05 14:05:27.720,-49.005,-51.478,519.296,1.926,0.236,10.321,65.523,65.523,86.809,1,0,2240.0
2005-02-08 21:43:17.340,26.057,-34.656,524.772,2.014,0.228,22.418,69.895,69.895,61.11,1,1,2240.0
2005-02-14 08:28:01.820,22.206,-32.148,477.085,1.889,0.227,9.292,71.119,71.119,90.581,1,0,2880.0
2005-02-14 08:28:02.020,22.208,-32.136,477.071,1.888,0.227,9.292,71.117,71.117,90.564,1,0,2880.0
2005-02-14 08:28:02.620,22.213,-32.098,477.03,1.887,0.227,9.294,71.113,71.113,90.515,1,0,2752.0
2005-02-16 07:31:35.260,31.301,-36.192,477.024,2.087,0.24,8.787,70.356,70.356,92.153,1,0,236.0
2005-02-16 07:31:35.760,31.307,-36.16,476.989,2.086,0.24,8.789,70.359,70.359,92.114,1,0,392.0
2005-02-16 07:31:36.000,31.309,-36.145,476.972,2.085,0.24,8.789,70.36,70.36,92.096,1,0,264.0
2005-02-16 07:32:13.880,31.676,-33.764,474.365,1.963,0.24,8.896,70.475,70.475,92.089,1,0,376.0
2005-02-16 07:32:14.460,31.681,-33.728,474.326,1.961,0.24,8.898,70.476,70.476,92.055,1,0,656.0
2005-02-16 07:32:14.680,31.683,-33.714,474.311,1.96,0.24,8.898,70.476,70.476,92.036,1,0,848.0
2005-02-17 20:41:09.360,21.463,-28.663,526.104,1.761,0.225,21.306,69.288,69.288,61.31,1,0,2240.0
2005-02-18 20:13:17.140,26.251,-28.089,525.789,1.73,0.229,21.188,69.203,69.203,75.447,1,0,8064.0
2005-02-23 19:30:32.040,27.925,-35.282,524.476,2.046,0.231,20.431,69.683,69.683,93.27,1,0,2112.0
2005-02-27 19:12:29.800,23.188,-31.37,519.402,1.864,0.225,19.96,69.953,69.953,94.375,1,0,3904.0
2005-02-27 19:12:31.340,23.201,-31.466,519.402,1.868,0.225,19.958,69.966,69.966,94.452,1,0,4032.0
2005-03-01 18:17:51.140,33.459,-34.924,516.032,2.033,0.241,19.628,69.057,69.057,93.194,1,0,1056.0
2005-03-07 08:04:25.320,-21.459,-51.25,457.732,2.307,0.232,5.668,69.289,69.289,80.911,1,0,376.0
2005-03-07 08:04:25.920,-21.447,-51.212,457.706,2.306,0.232,5.67,69.297,69.297,80.981,1,0,328.0
2005-03-07 08:04:26.240,-21.44,-51.192,457.693,2.305,0.232,5.67,69.301,69.301,81.017,1,0,328.0
2005-03-08 06:09:06.360,11.898,-25.971,444.584,1.647,0.23,6.353,70.169,70.169,88.261,1,0,1056.0
2005-03-08 06:09:06.520,11.899,-25.96,444.581,1.646,0.23,6.353,70.167,70.167,88.245,1,0,1120.0
2005-03-08 06:09:06.840,11.901,-25.94,444.575,1.646,0.23,6.354,70.162,70.162,88.213,1,0,912.0
2005-03-08 18:10:21.080,19.704,-30.823,502.979,1.838,0.224,18.764,70.248,70.248,92.28,1,0,4480.0
2005-05-14 20:14:27.260,17.246,-29.297,504.782,1.781,0.223,21.171,69.787,69.787,89.478,1,0,1312.0
2005-05-16 07:49:17.480,31.817,-38.289,512.72,2.211,0.24,9.08,69.145,69.145,91.594,1,0,180.0
2005-05-16 07:49:19.880,31.842,-38.438,512.863,2.219,0.241,9.077,69.12,69.12,91.606,1,0,244.0
2005-05-17 07:21:32.240,37.41,-41.2,517.083,2.42,0.257,8.88,67.726,67.726,91.571,1,0,784.0
2005-05-24 16:59:45.960,42.404,-41.272,495.552,2.448,0.274,18.954,67.538,67.538,87.379,0,0,132.0
2005-05-30 17:17:30.440,26.483,-36.354,475.804,2.091,0.232,18.443,71.053,71.053,92.517,1,0,1824.0
2005-05-30 17:17:30.700,26.486,-36.338,475.787,2.09,0.232,18.444,71.054,71.054,92.545,1,0,1952.0
2005-05-30 17:17:30.960,26.488,-36.321,475.769,2.089,0.232,18.445,71.055,71.055,92.572,1,0,1952.0
2005-05-30 17:17:31.220,26.491,-36.305,475.751,2.088,0.232,18.446,71.056,71.056,92.559,1,0,1696.0
2005-06-17 03:29:43.720,28.201,-32.522,506.259,1.911,0.232,4.841,70.084,70.084,89.019,1,0,456.0
2005-06-17 03:29:44.320,28.206,-32.56,506.253,1.913,0.232,4.84,70.086,70.086,88.979,1,0,472.0
2005-06-18 10:58:15.340,-78.435,-58.089,497.454,2.138,0.305,5.864,64.199,64.199,93.795,0,0,264.0
2005-06-18 10:58:15.840,-78.421,-58.12,497.443,2.14,0.305,5.865,64.199,64.199,94.038,0,0,312.0
2005-06-18 10:58:16.340,-78.406,-58.15,497.433,2.142,0.306,5.866,64.199,64.199,94.336,0,0,296.0
2005-06-19 13:59:04.340,33.722,-38.131,448.112,2.193,0.249,15.167,70.572,70.572,88.91,1,0,148.0
2005-06-19 13:59:04.620,33.725,-38.113,448.103,2.192,0.249,15.168,70.573,70.573,88.929,1,0,424.0
2005-06-19 13:59:04.880,33.728,-38.097,448.094,2.191,0.249,15.169,70.575,70.575,88.947,1,0,504.0
2005-06-19 13:59:05.120,33.73,-38.082,448.086,2.19,0.249,15.17,70.576,70.576,88.955,1,0,344.0
2005-06-29 02:28:53.160,20.193,-41.352,477.11,2.333,0.228,3.057,71.194,71.194,88.732,1,0,440.0
2005-08-20 10:37:39.820,-50.956,-52.367,528.674,1.957,0.24,6.705,65.0,65.0,80.72,1,0,752.0
2005-08-25 05:06:50.660,25.443,-40.422,514.733,2.315,0.231,5.936,69.798,69.798,91.528,1,0,456.0
2005-08-26 04:37:19.900,30.458,-41.548,514.135,2.407,0.242,5.731,68.889,68.889,91.965,1,0,4992.0
2005-08-26 04:37:20.200,30.462,-41.53,514.119,2.406,0.242,5.732,68.892,68.892,92.0,1,0,6528.0
2005-08-26 04:37:20.500,30.466,-41.511,514.102,2.405,0.242,5.733,68.895,68.895,92.034,1,0,6016.0
2005-08-26 04:37:20.800,30.469,-41.492,514.085,2.404,0.242,5.734,68.897,68.897,92.069,1,0,4736.0
2005-08-26 04:37:21.080,30.473,-41.475,514.069,2.403,0.242,5.735,68.9,68.9,92.101,1,0,3904.0
2005-08-26 04:37:21.940,30.483,-41.422,514.021,2.399,0.242,5.738,68.908,68.908,92.2,1,0,3264.0
2005-08-26 04:37:22.240,30.487,-41.403,514.004,2.398,0.242,5.739,68.911,68.911,92.235,1,0,3392.0
2005-08-26 04:37:22.520,30.49,-41.386,513.988,2.397,0.242,5.74,68.913,68.913,92.267,1,0,3264.0
2005-08-26 04:37:22.800,30.494,-41.368,513.973,2.396,0.242,5.741,68.916,68.916,92.299,1,0,3136.0
2005-08-27 04:07:52.120,35.498,-42.495,513.424,2.498,0.255,5.528,67.961,67.961,89.8,1,0,3392.0
2005-08-27 04:07:52.420,35.502,-42.476,513.407,2.496,0.255,5.529,67.964,67.964,89.781,1,0,3520.0
